Tipo de Coeficiente,Coeficiente,Erro Padrão,AIC,BIC,store_id,Modelo,store_type,store_size,city_code
ma.L1,-0.7285896588225856,0.06203453974382527,1954.8947282370332,1960.6754264934766,S0067," ARIMA(0,1,1)(0,0,0)[52]          ",ST04,16.0,ISTANBUL
sigma2,136289.28080051814,7888.325294188629,1954.8947282370332,1960.6754264934766,S0067," ARIMA(0,1,1)(0,0,0)[52]          ",ST04,16.0,ISTANBUL
ma.L1,-0.8058574686680993,0.047439631960202865,1655.3654320957223,1661.1461303521658,S0039," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,15.0,ISTANBUL
sigma2,14329.621336567134,1652.9410777593982,1655.3654320957223,1661.1461303521658,S0039," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,15.0,ISTANBUL
ar.L1,-0.7550698662644967,0.10453767529891625,2244.8296881752294,2259.281433816338,S0040," ARIMA(1,1,2)(1,0,0)[52]          ",ST04,42.0,KAHRAMANMARAS
ma.L1,0.0251547122622027,0.08358282967564781,2244.8296881752294,2259.281433816338,S0040," ARIMA(1,1,2)(1,0,0)[52]          ",ST04,42.0,KAHRAMANMARAS
ma.L2,-0.8150300846186631,0.07600467303875437,2244.8296881752294,2259.281433816338,S0040," ARIMA(1,1,2)(1,0,0)[52]          ",ST04,42.0,KAHRAMANMARAS
ar.S.L52,0.3343393656417751,0.09361650943173308,2244.8296881752294,2259.281433816338,S0040," ARIMA(1,1,2)(1,0,0)[52]          ",ST04,42.0,KAHRAMANMARAS
sigma2,1051744.3516127744,96023.78827613231,2244.8296881752294,2259.281433816338,S0040," ARIMA(1,1,2)(1,0,0)[52]          ",ST04,42.0,KAHRAMANMARAS
ma.L1,-0.6951583640658692,0.06881456854428504,1469.2668788455599,1475.0475771020033,S0041," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,8.0,SAMSUN
sigma2,3548.175937489143,388.6683279942974,1469.2668788455599,1475.0475771020033,S0041," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,8.0,SAMSUN
ma.L1,-0.5798246516067205,0.07042482479881226,1802.6082758993596,1811.279323284025,S0045," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
ma.L2,-0.31077540945649135,0.08950787229627775,1802.6082758993596,1811.279323284025,S0045," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
sigma2,42615.65627172479,3523.013304572336,1802.6082758993596,1811.279323284025,S0045," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,17.0,SANLIURFA
intercept,10.339450336076384,3.4034700187453906,1957.3781878489472,1966.0492352336125,S0050," ARIMA(0,1,1)(0,0,0)[52] intercept",ST04,31.0,ISTANBUL
ma.L1,-0.9226291382258562,0.04190237053294415,1957.3781878489472,1966.0492352336125,S0050," ARIMA(0,1,1)(0,0,0)[52] intercept",ST04,31.0,ISTANBUL
sigma2,135827.0245749112,11909.324445415186,1957.3781878489472,1966.0492352336125,S0050," ARIMA(0,1,1)(0,0,0)[52] intercept",ST04,31.0,ISTANBUL
intercept,807.0252678191864,82.90876176433305,1838.6412586904603,1847.334778090313,S0052," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,17.0,ISTANBUL
ar.L1,0.28822774205811,0.06487281527277405,1838.6412586904603,1847.334778090313,S0052," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,17.0,ISTANBUL
sigma2,51211.453549780344,4901.490382860756,1838.6412586904603,1847.334778090313,S0052," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,17.0,ISTANBUL
ma.L1,-0.6823728114436459,0.08625769465529547,1919.5953395792874,1928.2663869639528,S0055," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
ma.L2,-0.20094804776599826,0.08122396223363039,1919.5953395792874,1928.2663869639528,S0055," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
sigma2,102550.52119874126,7631.581011192108,1919.5953395792874,1928.2663869639528,S0055," ARIMA(0,1,2)(0,0,0)[52]          ",ST04,24.0,ISTANBUL
ma.L1,-0.6429392346759234,0.08324471359098146,2234.1290150403943,2248.580760681503,S0056," ARIMA(0,1,2)(2,0,0)[52]          ",ST04,42.0,ESKIIEHIR
ma.L2,-0.255164050438717,0.08516405142757169,2234.1290150403943,2248.580760681503,S0056," ARIMA(0,1,2)(2,0,0)[52]          ",ST04,42.0,ESKIIEHIR
ar.S.L52,0.17358667533159108,0.08653359874741079,2234.1290150403943,2248.580760681503,S0056," ARIMA(0,1,2)(2,0,0)[52]          ",ST04,42.0,ESKIIEHIR
ar.S.L104,0.5007870379339243,0.18613799371597595,2234.1290150403943,2248.580760681503,S0056," ARIMA(0,1,2)(2,0,0)[52]          ",ST04,42.0,ESKIIEHIR
sigma2,807154.2187956471,206570.4179231559,2234.1290150403943,2248.580760681503,S0056," ARIMA(0,1,2)(2,0,0)[52]          ",ST04,42.0,ESKIIEHIR
intercept,1008.3601879133695,200.64442892438677,2004.485116802498,2018.9743158022525,S0058," ARIMA(2,0,0)(0,0,1)[52] intercept",ST04,17.0,ISTANBUL
ar.L1,0.21202978230302003,0.08000229219628094,2004.485116802498,2018.9743158022525,S0058," ARIMA(2,0,0)(0,0,1)[52] intercept",ST04,17.0,ISTANBUL
ar.L2,0.1420546998366327,0.1281125222151496,2004.485116802498,2018.9743158022525,S0058," ARIMA(2,0,0)(0,0,1)[52] intercept",ST04,17.0,ISTANBUL
ma.S.L52,0.13825132100984489,0.11818147743288226,2004.485116802498,2018.9743158022525,S0058," ARIMA(2,0,0)(0,0,1)[52] intercept",ST04,17.0,ISTANBUL
sigma2,169094.48890269964,13034.064864610189,2004.485116802498,2018.9743158022525,S0058," ARIMA(2,0,0)(0,0,1)[52] intercept",ST04,17.0,ISTANBUL
ar.L1,0.0881471182375917,0.06475875487100062,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
ar.L2,-0.21810089359289214,0.07605282023314154,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
ma.L1,-0.8105474537141335,0.07219734449242118,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
ar.S.L52,0.1350984130514877,0.058609833662428154,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
ar.S.L104,0.5592349764182701,0.054231510295016126,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
sigma2,3759033.7267144057,8.428710981546533e-09,2452.8646575045505,2470.206752273881,S0062," ARIMA(2,1,1)(2,0,0)[52]          ",ST04,47.0,ISTANBUL
ma.L1,-0.8572293474945001,0.049754546828254254,1602.7095292945528,1608.4902275509962,S0143," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,13.0,ISTANBUL
sigma2,9625.967759840201,530.1108441438379,1602.7095292945528,1608.4902275509962,S0143," ARIMA(0,1,1)(0,0,0)[52]          ",ST03,13.0,ISTANBUL
intercept,4.199450693660225,1.9207392013270592,1392.2614526946747,1400.251769977011,S0059," ARIMA(0,1,1)(0,0,0)[52] intercept",ST03,15.0,ISTANBUL
ma.L1,-0.8909697433278307,0.04396946223481514,1392.2614526946747,1400.251769977011,S0059," ARIMA(0,1,1)(0,0,0)[52] intercept",ST03,15.0,ISTANBUL
sigma2,27594.19689914552,3461.3544544033157,1392.2614526946747,1400.251769977011,S0059," ARIMA(0,1,1)(0,0,0)[52] intercept",ST03,15.0,ISTANBUL
intercept,992.4710193895706,14061.977330815762,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ar.L1,0.47404983367099696,7.4509534093950345,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ma.L1,-0.23842356487673705,7.44990264888912,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ma.L2,-0.1295411465077067,1.7093775693621989,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ar.S.L52,-0.7954144510639206,0.07430877267219593,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
sigma2,293501.7667186841,96740.55847938021,1252.0596156321667,1266.1224481632887,S0005," ARIMA(1,0,2)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ma.L1,-0.8037551141510244,0.07122311900318234,1083.8046887258047,1088.4396649528774,S0036," ARIMA(0,1,1)(0,0,0)[52]          ",ST04,21.0,DENIZLI
sigma2,103226.02663557213,14783.40045200652,1083.8046887258047,1088.4396649528774,S0036," ARIMA(0,1,1)(0,0,0)[52]          ",ST04,21.0,DENIZLI
intercept,733.0151714746596,140.67600399974606,1088.6306974233482,1095.4606957803965,S0046," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,26.0,KAHRAMANMARAS
ar.L1,0.3890993702738192,0.07239810652404595,1088.6306974233482,1095.4606957803965,S0046," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,26.0,KAHRAMANMARAS
sigma2,199758.8557552877,26178.087098072177,1088.6306974233482,1095.4606957803965,S0046," ARIMA(1,0,0)(0,0,0)[52] intercept",ST04,26.0,KAHRAMANMARAS
ma.L1,-0.4905744359530048,0.10102883719149099,880.015989984804,884.4550053951563,S0076," ARIMA(0,1,1)(0,0,0)[0]          ",ST03,11.0,ISTANBUL
sigma2,22942.9420373553,3212.0369979607585,880.015989984804,884.4550053951563,S0076," ARIMA(0,1,1)(0,0,0)[0]          ",ST03,11.0,ISTANBUL
ma.L1,-0.8738175683343969,0.09054794939559778,1119.0498071369564,1123.5180201461508,S0061," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,35.0,VAN
sigma2,590181.5723813543,47036.43420624049,1119.0498071369564,1123.5180201461508,S0061," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,35.0,VAN
ma.L1,-0.5155336126122722,0.11399455784761049,835.1542887077713,841.283442511275,S0071," ARIMA(0,1,2)(0,0,0)[0]          ",ST04,32.0,ISTANBUL
ma.L2,-0.31270033367921096,0.16225142130417713,835.1542887077713,841.283442511275,S0071," ARIMA(0,1,2)(0,0,0)[0]          ",ST04,32.0,ISTANBUL
sigma2,119194.93148661146,17135.36621716467,835.1542887077713,841.283442511275,S0071," ARIMA(0,1,2)(0,0,0)[0]          ",ST04,32.0,ISTANBUL
ma.L1,-0.829802912149649,0.10958746780951106,693.9334124883278,697.7170530845491,S0092," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,23.0,ANTALYA
sigma2,74126.50005089473,15667.028803730884,693.9334124883278,697.7170530845491,S0092," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,23.0,ANTALYA
ma.L1,-0.5357783219292446,0.13782804753206085,599.9791433837275,603.5475226515641,S0109," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,20.0,ANTALYA
sigma2,44324.0940205141,9616.527396931402,599.9791433837275,603.5475226515641,S0109," ARIMA(0,1,1)(0,0,0)[0]          ",ST04,20.0,ANTALYA
intercept,4.451986570003265,5.014351936496516,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ar.L1,1.5166961862806398,0.1432664191518246,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ar.L2,-0.03605974075182899,0.14640466171408326,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ar.L3,-0.4682196554125504,0.1632449477038573,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ar.L4,-0.16231825713993683,0.135228558242838,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ar.L5,0.12569850864258333,0.12291623846748084,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
ma.L1,-0.9522886026274716,0.14227221809363855,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
sigma2,15213.952463048105,2052.6846032713424,1348.8069262082101,1370.1895568839054,S0136," ARIMA(5,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
intercept,761.884920352188,14.884263112693029,217.95588379462086,220.62699906830935,S0007," ARIMA(0,0,1)(0,0,0)[0] intercept",ST03,16.0,ISTANBUL
ma.L1,-0.45429602307584116,0.26764700517338724,217.95588379462086,220.62699906830935,S0007," ARIMA(0,0,1)(0,0,0)[0] intercept",ST03,16.0,ISTANBUL
sigma2,7514.440385494274,2126.952064307429,217.95588379462086,220.62699906830935,S0007," ARIMA(0,0,1)(0,0,0)[0] intercept",ST03,16.0,ISTANBUL
