Tipo de Coeficiente,Coeficiente,p_value,inter_conf_inf,inter_conf_sup,AIC,BIC,store_id,Modelo,store_type,store_size,city_code
Probin1_low,10.447133473114405,0.6706973145259526,-37.710040037712616,58.60430698394143,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin1_moderate,1.4140581155308345,0.9618146286986033,-56.47446986500153,59.3025860960632,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin1_high,10.250372877660075,0.608878391859393,-29.013527857255035,49.51427361257519,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin1_very_high,11.791576535336295,0.4340048140605418,-17.74873074762727,41.331883818299865,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin2_very_low,1.936461717045919e-12,0.9999999999999997,-8229.197854484135,8229.197854484139,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin2_high,5.6437017302829626e-14,1.0,-8229.19785468558,8229.19785468558,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Probin2_very_high,-4.4362091797570903e-14,1.0,-8229.197854671118,8229.197854671118,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
promo_discount_16,4.2548752116580543e-14,1.0,-8229.197854670616,8229.197854670616,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
promo_discount_20,0.0,1.0,-8229.197854671127,8229.197854671127,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
promo_discount_35,0.0,1.0,-8229.19785467136,8229.19785467136,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
promo_discount_40,0.0,1.0,-8229.197854671233,8229.197854671233,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
promo_discount_50,0.0,1.0,-8229.19785467133,8229.19785467133,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Primavera,-197.68200730837512,0.8473281771547112,-2210.108419916519,1814.7444052997687,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Verao,220.1652566201319,0.8265955629684529,-1749.598211945478,2189.9287251857418,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Outono,267.12512925839974,0.763269455931902,-1471.1638924362653,2005.4141509530648,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
Feriados,462.129149667795,0.36917004417744403,-546.4757003462171,1470.733999681807,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ar.L1,0.1478747879683828,0.3562764794550993,-0.1663089200667214,0.46205849600348703,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
ar.S.L52,0.5784457122963856,0.05875983274298044,-0.021417336540848653,1.17830876113362,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
sigma2,491778.3556781544,0.02655505137279965,57211.51121726475,926345.2001390441,1273.6691757532658,1325.2328950340468,S0005," ARIMA(1,0,0)(1,0,0)[52] intercept",ST04,19.0,DENIZLI
stock_inicial,0.9447431461923724,2.1136585416482894e-06,0.554281732319873,1.3352045600648719,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin1_very_low,9.873675605756397,0.02279242505671899,1.3743647417245572,18.372986469788238,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin1_low,9.724712590581326,0.094775028991869,-1.683526282016448,21.1329514631791,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin1_moderate,5.583214407864907,0.41778264294268463,-7.9219671261665505,19.088395941896366,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin1_high,3.8516810641896906,0.633438579068412,-11.978205293646157,19.681567422025537,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin1_very_high,11.199030684537576,0.030967360927415713,1.0253205348310797,21.37274083424407,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin2_very_low,1.0740058262190299e-13,,,,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin2_high,8.676575162582823e-14,,,,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Probin2_very_high,-1.462335516533382e-13,0.9996228442181708,-6.064836857494182e-10,6.061912186461116e-10,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
promo_discount_16,-1.0252010027651542e-14,,,,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
promo_discount_20,0.0,1.0,-1.9798810565348232e-10,1.9798810565348232e-10,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
promo_discount_35,0.0,1.0,-1.7272995302327661e-09,1.7272995302327661e-09,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
promo_discount_40,0.0,,0.0,0.0,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
promo_discount_50,0.0,,0.0,0.0,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Primavera,-500.132134207771,0.008538279394501897,-872.8461617537777,-127.41810666176434,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Verao,-541.2151193388013,0.023298805120007596,-1008.8203971698925,-73.60984150771003,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Outono,151.12500166692973,0.5337180675982669,-324.8196178535278,627.0696211873873,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
Feriados,46.89898392354981,0.7194756591520951,-209.03265837838825,302.8306262254879,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
ar.L1,0.2849142751539811,0.0002708274196488761,0.1315739775904078,0.4382545727175544,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
ma.S.L52,0.19165174653034775,0.13613665470579023,-0.060392915731098645,0.4436964087917942,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
sigma2,199331.89432040637,2.4924216890783173e-21,158129.65214971648,240534.13649109626,2055.3576591873225,2116.2122949862915,S0010," ARIMA(1,0,0)(0,0,1)[52]          ",ST04,17.0,ISTANBUL
stock_inicial,0.3078042903981082,0.005468610479149179,0.09064290114306484,0.5249656796531516,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin1_very_low,0.30623912515444013,0.8832732587281172,-3.781850433587797,4.394328683896678,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin1_low,6.030027742493994,0.06236240356377679,-0.3114285688737164,12.371484053861703,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin1_moderate,0.9494282833197083,0.718835846753876,-4.2193695742224415,6.118226140861858,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin1_high,10.04857104224805,0.00039055938437535626,4.495069897947495,15.602072186548604,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin1_very_high,4.461812658139122,0.04819100687936474,0.03549303437253304,8.888132281905712,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin2_very_low,1.8793919823371998e-13,,,,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin2_high,-6.774853349249678e-15,,,,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Probin2_very_high,-6.973266158061982e-14,,,,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
promo_discount_16,1.2843451254592537e-14,0.9982647996501498,-1.1562127915202729e-11,1.1587814817711914e-11,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
promo_discount_20,0.0,,,,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
promo_discount_35,0.0,,,,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
promo_discount_40,0.0,,0.0,0.0,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
promo_discount_50,0.0,,0.0,0.0,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Primavera,-77.41513665997985,0.5810599411507638,-352.37104231661135,197.54076899665165,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Verao,193.97401377253806,0.2058594502597625,-106.55730869981,494.5053362448861,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Outono,28.139879991582504,0.8508694100885406,-265.2135325386545,321.4932925218195,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
Feriados,-40.24061053235799,0.5575597098831524,-174.72344195618712,94.24222089147115,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
ar.L1,0.963976091985187,3.0139934752909755e-75,0.8610415119384476,1.0669106720319264,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
ma.L1,-0.8521270804978226,5.595148178486646e-16,-1.058372441368721,-0.6458817196269242,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
sigma2,106018.23581977843,1.996439519758592e-15,79853.12982319821,132183.34181635868,1970.7611741119774,2031.6158099109466,S0012," ARIMA(1,0,1)(0,0,0)[52]          ",ST04,28.0,ANTALYA
intercept,8.745040364638507,0.7239557148615907,-39.785758382653334,57.275839111930345,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
stock_inicial,-0.023389755306856004,0.9403429934249373,-0.6359476225352075,0.5891681119214954,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin1_very_low,1.3008906426106157,0.6500783650039854,-4.319477724727152,6.921259009948383,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin1_low,3.1724936004642474,0.5435244272243882,-7.0629874335118155,13.407974634440311,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin1_moderate,5.395219578688505,0.42216202079868714,-7.778758332468036,18.569197489845045,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin1_high,-1.5358727440970958,0.8307698435980754,-15.621289497782687,12.549544009588494,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin1_very_high,2.818207485364206,0.7815580027746887,-17.101731346571682,22.738146317300092,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin2_very_low,1.8108301156415267e-13,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin2_high,6.678999394570531e-15,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Probin2_very_high,4.127290097274201e-14,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
promo_discount_16,3.768162557839048e-14,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
promo_discount_20,0.0,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
promo_discount_35,0.0,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
promo_discount_40,0.0,1.0,-3.630965397302608e-11,3.630965397302608e-11,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
promo_discount_50,0.0,,,,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Primavera,-124.09068152753814,0.3487110764770164,-383.6310319096846,135.44966885460832,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Verao,-223.8214852769563,0.14044622943555418,-521.4082983297706,73.76532777585794,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Outono,11.780786756417367,0.9415729562402471,-303.2549670963705,326.81654060920516,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
Feriados,8.753323638817387,0.9018623299497139,-130.37832339501685,147.88497067265163,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
ar.L1,0.9914935197986144,0.0,0.9498327588013988,1.03315428079583,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
ma.L1,-0.6973166226862442,4.463383073965064e-08,-0.947106439615459,-0.4475268057570293,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
ma.L2,-0.1455005665676171,0.33115812947110557,-0.43895666005720835,0.1479555269219742,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
ma.S.L52,0.2616518522239487,0.11922266726938201,-0.06749674519055732,0.5908004496384547,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
ma.S.L104,0.20989244846347896,0.2953990790850818,-0.18326596688091754,0.6030508638078754,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
sigma2,42924.66529640054,1.7072793198915627e-10,29749.581953810535,56099.748638990546,1837.062516307692,1909.5085113064647,S0014," ARIMA(1,0,2)(0,0,2)[52] intercept",ST03,14.0,ISTANBUL
stock_inicial,0.3495707411027009,0.40746220433778235,-0.4775328904555348,1.1766743726609366,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin1_very_low,0.4282302238640237,0.9216128507305417,-8.101202937706715,8.957663385434762,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin1_low,1.3619763372095812,0.8172806049527181,-10.191772521746413,12.915725196165576,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin1_moderate,10.763900556978193,0.2101040004425132,-6.069421263405783,27.59722237736217,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin1_high,7.975195678913773,0.3527013978721817,-8.843969004090743,24.794360361918287,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin1_very_high,7.420177179941939,0.3329686614345758,-7.60151982414893,22.44187418403281,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin2_very_low,-3.1382734419139246e-13,0.9999999999999999,-5964.8185654195095,5964.8185654195095,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin2_high,-8.030697371432191e-14,1.0,-5964.8185652496695,5964.8185652496695,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Probin2_very_high,2.1486640852093822e-14,1.0,-5964.818564946246,5964.818564946246,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
promo_discount_16,-4.479544016755006e-14,1.0,-5964.8185651042195,5964.8185651042195,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
promo_discount_20,0.0,1.0,-5964.818565582737,5964.818565582737,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
promo_discount_35,0.0,1.0,-5964.818565475659,5964.818565475659,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
promo_discount_40,0.0,1.0,-5964.818565475156,5964.818565475156,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
promo_discount_50,0.0,1.0,-5964.818565474813,5964.818565474813,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Primavera,-307.62500636042654,0.39037575579844486,-1009.5793351195475,394.3293223986945,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Verao,-174.6379035174368,0.6369603472158281,-899.8881129489314,550.6123059140577,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Outono,103.77851776565909,0.744645955176806,-520.7155242383124,728.2725597696306,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
Feriados,-1.3000232507123988,0.9935765806372738,-317.79608064087967,315.19603413945487,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
ar.L1,0.9981421336850268,0.0,0.989737315225926,1.0065469521441277,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
ma.L1,-0.6529021155258956,2.8862093463622435e-12,-0.8361522922778424,-0.4696519387739489,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
ma.L2,-0.2355542920697731,0.017674812123378278,-0.430161237950338,-0.0409473461892082,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
ar.S.L52,0.15328812156610527,0.2364133462858451,-0.10046135414066115,0.4070375972728717,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
ar.S.L104,0.3268300871438006,0.18282550986900714,-0.15404412307241622,0.8077042973600174,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
sigma2,195554.85924018346,3.3076522090653467e-09,130762.84861769606,260346.86986267086,2087.322996489033,2156.8711516878548,S0015," ARIMA(1,0,2)(2,0,0)[52]          ",ST04,19.0,ISTANBUL
intercept,13.698694519424189,0.414279451763782,-19.188874350596322,46.586263389444696,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
stock_inicial,0.09164709989236373,0.6652503675793505,-0.3235021785444784,0.5067963783292059,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin1_very_low,1.9420974342179829,0.1514427157093387,-0.7114841607487361,4.595679029184701,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin1_low,0.31604003880409026,0.9022353050249701,-4.726590096804722,5.358670174412904,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin1_moderate,1.7220937505951945,0.5425869219218143,-3.821033089790508,7.265220590980897,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin1_high,-1.3705508008480642,0.6684792285204574,-7.643329166342833,4.902227564646705,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin1_very_high,2.679668930100042,0.4668911114604892,-4.539186594180513,9.898524454380595,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin2_very_low,-1.02891143070236e-13,0.9995345024436533,-3.457625638915601e-10,3.4555678160541966e-10,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin2_high,1.7192879079197526e-14,0.9999591805241143,-6.58655011561614e-10,6.586893973197724e-10,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Probin2_very_high,2.81380018483916e-15,0.9993035097814975,-6.314992834791089e-12,6.3206204351607676e-12,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
promo_discount_16,1.7400749428265275e-14,,,,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
promo_discount_20,0.0,1.0,-1.7870512496387057e-11,1.7870512496387057e-11,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
promo_discount_35,0.0,,,,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
promo_discount_40,0.0,,0.0,0.0,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
promo_discount_50,0.0,,0.0,0.0,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Primavera,8.33099110866532,0.9141033458586797,-143.04851395517701,159.71049617250767,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Verao,-37.51316983073361,0.5504181579797074,-160.64215896575496,85.61581930428775,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Outono,120.22916094203948,0.007217584962670993,32.51912382088864,207.93919806319033,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
Feriados,-38.14931297942372,0.16019005911883522,-91.38880465691744,15.090178698070012,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
ar.L1,0.9712187491572962,3.782470111711246e-203,0.9086270847783771,1.0338104135362154,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
ma.L1,-0.7478585361766846,4.1709146632904923e-13,-0.9500374055854152,-0.5456796667679541,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
sigma2,18918.703550395203,1.3340021798124814e-14,14104.702631391629,23732.704469398777,1744.6691655959464,1808.4216411948664,S0016," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,11.0,ISTANBUL
stock_inicial,1.088851327908282,3.368669549793092e-06,0.6296025601656323,1.5481000956509319,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
Probin1_very_low,5.95741263655221,0.5883820441282239,-15.618159194733337,27.532984467837757,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
Probin1_low,13.543578164901128,0.23925448609416333,-9.012291162089106,36.09944749189136,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
Probin1_moderate,-1.2516744225065608,0.9056539499570925,-21.950226563135125,19.446877718122003,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
Probin1_high,20.092274928991586,0.2785515350902804,-16.250379928590917,56.43492978657409,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
Probin1_very_high,11.42809046115557,0.49296246933122767,-21.241826227086868,44.09800714939801,2392.684409159422,2453.539044958391,S0020," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,36.0,ISTANBUL
